"geographicAreaM49_fi","measuredItemFaostat_L2","measuredElementSuaFbs","timePointYears","Value","flagObservationStatus","flagMethod"
"36","1533","5922","2007.0",0,"","-"
"36","1533","5922","2008.0",0,"","-"
"36","1533","5922","2009.0",0,"","-"
"36","1533","5922","2010.0",0,"","-"
"36","1533","5922","2011.0",0,"","-"
"36","1533","5922","2012.0",0,"","-"
"36","1533","5922","2013.0",0,"","-"
"36","1533","5922","2014.0",0,"","-"
"36","1533","5922","2015.0",0,"","-"
"36","1533","5922","2016.0",0,"","-"
"36","1533","5922","2017.0",0,"","-"
"36","1533","5937","1990.0",3.5,"I","i"
"36","1533","5937","1991.0",3.5,"I","i"
"36","1533","5937","1993.0",3.375,"I","i"
"36","1533","5937","1994.0",2.916667,"I","i"
"36","1533","5937","1996.0",4.089286,"I","i"
"36","1533","5141","1966.0",500,"E","b"
"36","1533","5141","1967.0",500,"E","b"
"36","1533","5141","1968.0",600,"E","b"
"36","1533","5141","1969.0",500,"E","b"
"36","1533","5141","1970.0",500,"E","b"
"36","1533","5141","1971.0",700,"E","b"
"36","1533","5141","1972.0",600,"E","b"
"36","1533","5141","1973.0",600,"E","b"
"36","1533","5141","1974.0",700,"E","b"
"36","1533","5141","1988.0",78,"E","b"
"36","1533","5141","1989.0",139,"E","b"
"36","1533","5141","1990.0",244,"E","b"
"36","1533","5141","1991.0",403,"E","b"
"36","1533","5141","1992.0",440,"E","b"
"36","1533","5141","1993.0",231,"E","b"
"36","1533","5141","1994.0",439,"E","b"
"36","1533","5141","1996.0",334,"E","b"
"36","1533","5141","2005.0",259,"E","b"
"36","1533","5141","2006.0",161,"E","b"
"36","1533","5141","2007.0",104,"E","b"
"36","1533","5141","2008.0",73,"E","b"
"36","1533","5141","2009.0",45,"E","b"
"36","1533","5141","2010.0",120,"E","b"
"36","1533","5141","2011.0",163,"E","b"
"36","1533","261","1966.0",1590,"I","i"
"36","1533","261","1967.0",1590,"I","i"
"36","1533","261","1968.0",1908,"I","i"
"36","1533","261","1969.0",1590,"I","i"
"36","1533","261","1970.0",1590,"I","i"
"36","1533","261","1971.0",2226,"I","i"
"36","1533","261","1972.0",1908,"I","i"
"36","1533","261","1973.0",1908,"I","i"
"36","1533","261","1974.0",2226,"I","i"
"36","1533","261","1988.0",248.04,"I","i"
"36","1533","261","1989.0",442.02,"I","i"
"36","1533","261","1990.0",775.92,"I","i"
"36","1533","261","1991.0",1281.54,"I","i"
"36","1533","261","1992.0",1399.2,"I","i"
"36","1533","261","1993.0",734.58,"I","i"
"36","1533","261","1994.0",1396.02,"I","i"
"36","1533","261","1996.0",1062.12,"I","i"
"36","1533","261","2005.0",823.62,"I","i"
"36","1533","261","2006.0",511.98,"I","i"
"36","1533","261","2007.0",330.72,"I","i"
"36","1533","261","2008.0",232.14,"I","i"
"36","1533","261","2009.0",143.1,"I","i"
"36","1533","261","2010.0",381.6,"I","i"
"36","1533","261","2011.0",518.34,"I","i"
"36","1533","264","1966.0",0.37413,"I","i"
"36","1533","264","1967.0",0.364552,"I","i"
"36","1533","264","1968.0",0.426201,"I","i"
"36","1533","264","1969.0",0.346599,"I","i"
"36","1533","264","1970.0",0.339188,"I","i"
"36","1533","264","1971.0",0.466108,"I","i"
"36","1533","264","1972.0",0.39313,"I","i"
"36","1533","264","1973.0",0.387604,"I","i"
"36","1533","264","1974.0",0.446392,"I","i"
"36","1533","264","1988.0",0.041117,"I","i"
"36","1533","264","1989.0",0.072117,"I","i"
"36","1533","264","1990.0",0.124744,"I","i"
"36","1533","264","1991.0",0.203282,"I","i"
"36","1533","264","1992.0",0.219229,"I","i"
"36","1533","264","1993.0",0.113784,"I","i"
"36","1533","264","1994.0",0.213877,"I","i"
"36","1533","264","1996.0",0.159258,"I","i"
"36","1533","264","2005.0",0.111493,"I","i"
"36","1533","264","2006.0",0.068179,"I","i"
"36","1533","264","2007.0",0.043257,"I","i"
"36","1533","264","2008.0",0.0298,"I","i"
"36","1533","264","2009.0",0.018035,"I","i"
"36","1533","264","2010.0",0.047264,"I","i"
"36","1533","264","2011.0",0.063173,"I","i"
"36","1533","271","1966.0",221,"I","i"
"36","1533","271","1967.0",221,"I","i"
"36","1533","271","1968.0",265.2,"I","i"
"36","1533","271","1969.0",221,"I","i"
"36","1533","271","1970.0",221,"I","i"
"36","1533","271","1971.0",309.4,"I","i"
"36","1533","271","1972.0",265.2,"I","i"
"36","1533","271","1973.0",265.2,"I","i"
"36","1533","271","1974.0",309.4,"I","i"
"36","1533","271","1988.0",34.476,"I","i"
"36","1533","271","1989.0",61.438,"I","i"
"36","1533","271","1990.0",107.848,"I","i"
"36","1533","271","1991.0",178.126,"I","i"
"36","1533","271","1992.0",194.48,"I","i"
"36","1533","271","1993.0",102.102,"I","i"
"36","1533","271","1994.0",194.038,"I","i"
"36","1533","271","1996.0",147.628,"I","i"
"36","1533","271","2005.0",114.478,"I","i"
"36","1533","271","2006.0",71.162,"I","i"
"36","1533","271","2007.0",45.968,"I","i"
"36","1533","271","2008.0",32.266,"I","i"
"36","1533","271","2009.0",19.89,"I","i"
"36","1533","271","2010.0",53.04,"I","i"
"36","1533","271","2011.0",72.046,"I","i"
"36","1533","274","1966.0",0.052002,"I","i"
"36","1533","274","1967.0",0.05067,"I","i"
"36","1533","274","1968.0",0.059239,"I","i"
"36","1533","274","1969.0",0.048175,"I","i"
"36","1533","274","1970.0",0.047145,"I","i"
"36","1533","274","1971.0",0.064786,"I","i"
"36","1533","274","1972.0",0.054643,"I","i"
"36","1533","274","1973.0",0.053875,"I","i"
"36","1533","274","1974.0",0.062046,"I","i"
"36","1533","274","1988.0",0.005715,"I","i"
"36","1533","274","1989.0",0.010024,"I","i"
"36","1533","274","1990.0",0.017339,"I","i"
"36","1533","274","1991.0",0.028255,"I","i"
"36","1533","274","1992.0",0.030471,"I","i"
"36","1533","274","1993.0",0.015815,"I","i"
"36","1533","274","1994.0",0.029728,"I","i"
"36","1533","274","1996.0",0.022136,"I","i"
"36","1533","274","2005.0",0.015497,"I","i"
"36","1533","274","2006.0",0.009476,"I","i"
"36","1533","274","2007.0",0.006012,"I","i"
"36","1533","274","2008.0",0.004142,"I","i"
"36","1533","274","2009.0",0.002507,"I","i"
"36","1533","274","2010.0",0.006569,"I","i"
"36","1533","274","2011.0",0.008781,"I","i"
"36","1533","281","1966.0",68,"I","i"
"36","1533","281","1967.0",68,"I","i"
"36","1533","281","1968.0",81.6,"I","i"
"36","1533","281","1969.0",68,"I","i"
"36","1533","281","1970.0",68,"I","i"
"36","1533","281","1971.0",95.2,"I","i"
"36","1533","281","1972.0",81.6,"I","i"
"36","1533","281","1973.0",81.6,"I","i"
"36","1533","281","1974.0",95.2,"I","i"
"36","1533","281","1988.0",10.608,"I","i"
"36","1533","281","1989.0",18.904,"I","i"
"36","1533","281","1990.0",33.184,"I","i"
"36","1533","281","1991.0",54.808,"I","i"
"36","1533","281","1992.0",59.84,"I","i"
"36","1533","281","1993.0",31.416,"I","i"
"36","1533","281","1994.0",59.704,"I","i"
"36","1533","281","1996.0",45.424,"I","i"
"36","1533","281","2005.0",35.224,"I","i"
"36","1533","281","2006.0",21.896,"I","i"
"36","1533","281","2007.0",14.144,"I","i"
"36","1533","281","2008.0",9.928,"I","i"
"36","1533","281","2009.0",6.12,"I","i"
"36","1533","281","2010.0",16.32,"I","i"
"36","1533","281","2011.0",22.168,"I","i"
"36","1533","284","1966.0",0.016001,"I","i"
"36","1533","284","1967.0",0.015591,"I","i"
"36","1533","284","1968.0",0.018227,"I","i"
"36","1533","284","1969.0",0.014823,"I","i"
"36","1533","284","1970.0",0.014506,"I","i"
"36","1533","284","1971.0",0.019934,"I","i"
"36","1533","284","1972.0",0.016813,"I","i"
"36","1533","284","1973.0",0.016577,"I","i"
"36","1533","284","1974.0",0.019091,"I","i"
"36","1533","284","1988.0",0.001758,"I","i"
"36","1533","284","1989.0",0.003084,"I","i"
"36","1533","284","1990.0",0.005335,"I","i"
"36","1533","284","1991.0",0.008694,"I","i"
"36","1533","284","1992.0",0.009376,"I","i"
"36","1533","284","1993.0",0.004866,"I","i"
"36","1533","284","1994.0",0.009147,"I","i"
"36","1533","284","1996.0",0.006811,"I","i"
"36","1533","284","2005.0",0.004768,"I","i"
"36","1533","284","2006.0",0.002916,"I","i"
"36","1533","284","2007.0",0.00185,"I","i"
"36","1533","284","2008.0",0.001274,"I","i"
"36","1533","284","2009.0",0.000771,"I","i"
"36","1533","284","2010.0",0.002021,"I","i"
"36","1533","284","2011.0",0.002702,"I","i"
"36","1534","5302","1972.0",2200,"","-"
"36","1534","5302","1973.0",5500,"","-"
"36","1534","5302","1974.0",5200,"","-"
"36","1534","5302","1975.0",1400,"","-"
"36","1534","5302","1976.0",4500,"","-"
"36","1534","5302","1977.0",6000,"","-"
"36","1534","5302","1978.0",5200,"","-"
"36","1534","5302","1979.0",4700,"","-"
"36","1534","5302","1980.0",0,"","-"
"36","1534","5302","1981.0",1600,"","-"
"36","1534","5302","1982.0",0,"","-"
"36","1534","5302","1983.0",0,"","-"
"36","1534","5302","1984.0",0,"","-"
"36","1534","5302","1985.0",6000,"","-"
"36","1534","5302","1986.0",6000,"","-"
"36","1534","5302","1987.0",6500,"","-"
"36","1534","5302","1988.0",7500,"","-"
"36","1534","5302","1989.0",7500,"","-"
"36","1534","5302","1990.0",5200,"","-"
"36","1534","5302","1991.0",6000,"","-"
"36","1534","5302","1992.0",5000,"","-"
"36","1534","5302","1993.0",6000,"","-"
"36","1534","5302","1994.0",11000,"","-"
"36","1534","5302","1995.0",12000,"","-"
"36","1534","5302","1996.0",19500,"","-"
"36","1534","5302","1997.0",20000,"","-"
"36","1534","5302","1998.0",21600,"","-"
"36","1534","5302","1999.0",24600,"","-"
"36","1534","5302","2000.0",10010,"","-"
"36","1534","5302","2001.0",20930,"","-"
"36","1534","5302","2002.0",31000,"","-"
"36","1534","5302","2003.0",40500,"","-"
"36","1534","5302","2004.0",65000,"","-"
"36","1534","5302","2005.0",60500,"","-"
"36","1534","5302","2006.0",47000,"","-"
"36","1534","5302","2007.0",43000,"","-"
"36","1534","5302","2008.0",44500,"","-"
"36","1534","5302","2009.0",44000,"","-"
"36","1534","5302","2010.0",50500,"","-"
"36","1534","5302","2011.0",46000,"","-"
"36","1534","5302","2012.0",50000,"","-"
"36","1534","5302","2013.0",47000,"","-"
"36","1534","5302","2014.0",40000,"","-"
"36","1534","5302","2015.0",46000,"","-"
"36","1534","5302","2016.0",50000,"","-"
"36","1534","5302","2017.0",55000,"E","f"
"36","1534","5423","1972.0",1818.181818,"I","i"
"36","1534","5423","1973.0",2000,"I","i"
"36","1534","5423","1974.0",1923.076923,"I","i"
"36","1534","5423","1975.0",2142.857143,"I","i"
"36","1534","5423","1976.0",2000,"I","i"
"36","1534","5423","1977.0",2000,"I","i"
"36","1534","5423","1978.0",2013.461538,"I","i"
"36","1534","5423","1979.0",1993.617021,"I","i"
"36","1534","5423","1981.0",2031.25,"I","i"
"36","1534","5423","1985.0",2000,"I","i"
"36","1534","5423","1986.0",2000,"I","i"
"36","1534","5423","1987.0",2000,"I","i"
"36","1534","5423","1988.0",2000,"I","i"
"36","1534","5423","1989.0",2000,"I","i"
"36","1534","5423","1990.0",1923.076923,"I","i"
"36","1534","5423","1991.0",2000,"I","i"
"36","1534","5423","1992.0",2000,"I","i"
"36","1534","5423","1993.0",2000,"I","i"
"36","1534","5423","1994.0",2000,"I","i"
"36","1534","5423","1995.0",2000,"I","i"
"36","1534","5423","1996.0",2000,"I","i"
"36","1534","5423","1997.0",2000,"I","i"
"36","1534","5423","1998.0",2000.462963,"I","i"
"36","1534","5423","1999.0",2000,"I","i"
"36","1534","5423","2000.0",2000,"I","i"
"36","1534","5423","2001.0",2000.477783,"I","i"
"36","1534","5423","2002.0",2044.516129,"I","i"
"36","1534","5423","2003.0",1998.518519,"I","i"
"36","1534","5423","2004.0",2000,"I","i"
"36","1534","5423","2005.0",2000,"I","i"
"36","1534","5423","2006.0",2000,"I","i"
"36","1534","5423","2007.0",2000,"I","i"
"36","1534","5423","2008.0",2000,"I","i"
"36","1534","5423","2009.0",2000,"I","i"
"36","1534","5423","2010.0",2000,"I","i"
"36","1534","5423","2011.0",2000,"I","i"
"36","1534","5423","2012.0",2000,"I","i"
"36","1534","5423","2013.0",2000,"I","i"
"36","1534","5423","2014.0",2000,"I","i"
"36","1534","5423","2015.0",2000,"I","i"
"36","1534","5423","2016.0",2000,"I","i"
"36","1534","5423","2017.0",2000,"I","i"
"36","1534","5510","1972.0",400,"","-"
"36","1534","5510","1973.0",1100,"","-"
"36","1534","5510","1974.0",1000,"","-"
"36","1534","5510","1975.0",300,"","-"
"36","1534","5510","1976.0",900,"","-"
"36","1534","5510","1977.0",1200,"","-"
"36","1534","5510","1978.0",1047,"","-"
"36","1534","5510","1979.0",937,"","-"
"36","1534","5510","1980.0",0,"","-"
"36","1534","5510","1981.0",325,"","-"
"36","1534","5510","1982.0",0,"","-"
"36","1534","5510","1983.0",0,"","-"
"36","1534","5510","1984.0",0,"","-"
"36","1534","5510","1985.0",1200,"","-"
"36","1534","5510","1986.0",1200,"","-"
"36","1534","5510","1987.0",1300,"","-"
"36","1534","5510","1988.0",1500,"","-"
"36","1534","5510","1989.0",1500,"","-"
"36","1534","5510","1990.0",1000,"","-"
"36","1534","5510","1991.0",1200,"","-"
"36","1534","5510","1992.0",1000,"","-"
"36","1534","5510","1993.0",1200,"","-"
"36","1534","5510","1994.0",2200,"","-"
"36","1534","5510","1995.0",2400,"","-"
"36","1534","5510","1996.0",3900,"","-"
"36","1534","5510","1997.0",4000,"","-"
"36","1534","5510","1998.0",4321,"","-"
"36","1534","5510","1999.0",4920,"","-"
"36","1534","5510","2000.0",2002,"","-"
"36","1534","5510","2001.0",4187,"","-"
"36","1534","5510","2002.0",6338,"","-"
"36","1534","5510","2003.0",8094,"","-"
"36","1534","5510","2004.0",13000,"","-"
"36","1534","5510","2005.0",12100,"","-"
"36","1534","5510","2006.0",9400,"","-"
"36","1534","5510","2007.0",8600,"","-"
"36","1534","5510","2008.0",8900,"","-"
"36","1534","5510","2009.0",8800,"","-"
"36","1534","5510","2010.0",10100,"","-"
"36","1534","5510","2011.0",9200,"","-"
"36","1534","5510","2012.0",10000,"","-"
"36","1534","5510","2013.0",9400,"","-"
"36","1534","5510","2014.0",8000,"","-"
"36","1534","5510","2015.0",9200,"","-"
"36","1534","5510","2016.0",10000,"","-"
"36","1534","5510","2017.0",11000,"E","f"
"36","1534","5610","1961.0",9400,"","-"
"36","1534","5610","1962.0",6200,"","-"
"36","1534","5610","1963.0",5700,"","-"
"36","1534","5610","1964.0",8500,"","-"
"36","1534","5610","1965.0",11000,"","-"
"36","1534","5610","1966.0",11500,"","-"
"36","1534","5610","1967.0",14100,"","-"
"36","1534","5610","1968.0",28000,"","-"
"36","1534","5610","1969.0",29600,"","-"
"36","1534","5610","1970.0",26600,"","-"
"36","1534","5610","1971.0",31800,"","-"
"36","1534","5610","1972.0",27400,"","-"
"36","1534","5610","1973.0",14100,"","-"
"36","1534","5610","1974.0",13900,"","-"
"36","1534","5610","1975.0",23500,"","-"
"36","1534","5610","1976.0",12947,"","-"
"36","1534","5610","1977.0",7629,"","-"
"36","1534","5610","1978.0",2762,"","-"
"36","1534","5610","1979.0",4252,"","-"
"36","1534","5610","1980.0",13986,"","-"
"36","1534","5610","1981.0",8031,"","-"
"36","1534","5610","1982.0",7825,"","-"
"36","1534","5610","1983.0",10762,"","-"
"36","1534","5610","1984.0",8446,"","-"
"36","1534","5610","1985.0",12735,"","-"
"36","1534","5610","1986.0",9971,"","-"
"36","1534","5610","1987.0",12283,"","-"
"36","1534","5610","1988.0",15419,"","-"
"36","1534","5610","1989.0",27852,"","-"
"36","1534","5610","1990.0",39745,"","-"
"36","1534","5610","1991.0",19297,"","-"
"36","1534","5610","1992.0",30347,"","-"
"36","1534","5610","1993.0",21727,"","-"
"36","1534","5610","1994.0",68800,"","-"
"36","1534","5610","1995.0",47383,"","-"
"36","1534","5610","1996.0",25313,"","-"
"36","1534","5610","1997.0",27312,"","-"
"36","1534","5610","1998.0",21398,"","-"
"36","1534","5610","1999.0",18749,"","-"
"36","1534","5610","2000.0",43891,"","-"
"36","1534","5610","2001.0",34478,"","-"
"36","1534","5610","2002.0",35585,"","-"
"36","1534","5610","2003.0",22545,"","-"
"36","1534","5610","2004.0",28975,"","-"
"36","1534","5610","2005.0",28330,"","-"
"36","1534","5610","2006.0",30531,"","-"
"36","1534","5610","2007.0",31615,"","-"
"36","1534","5610","2008.0",36160,"","-"
"36","1534","5610","2009.0",42893,"","-"
"36","1534","5610","2010.0",40307,"","-"
"36","1534","5610","2011.0",31834,"","-"
"36","1534","5610","2012.0",38016,"","-"
"36","1534","5610","2013.0",25558,"","-"
"36","1534","5610","2014.0",37501,"","-"
"36","1534","5610","2015.0",31785,"","-"
"36","1534","5610","2016.0",36435,"","-"
"36","1534","5610","2017.0",28900,"","-"
"36","1534","5622","1961.0",965,"","-"
"36","1534","5622","1962.0",654,"","-"
"36","1534","5622","1963.0",679,"","-"
"36","1534","5622","1964.0",972,"","-"
"36","1534","5622","1965.0",1397,"","-"
"36","1534","5622","1966.0",1673,"","-"
"36","1534","5622","1967.0",2410,"","-"
"36","1534","5622","1968.0",3469,"","-"
"36","1534","5622","1969.0",3517,"","-"
"36","1534","5622","1970.0",3367,"","-"
"36","1534","5622","1971.0",5635,"","-"
"36","1534","5622","1972.0",4750,"","-"
"36","1534","5622","1973.0",2911,"","-"
"36","1534","5622","1974.0",6821,"","-"
"36","1534","5622","1975.0",9671,"","-"
"36","1534","5622","1976.0",3390,"","-"
"36","1534","5622","1977.0",2253,"","-"
"36","1534","5622","1978.0",1251,"","-"
"36","1534","5622","1979.0",1725,"","-"
"36","1534","5622","1980.0",6257,"","-"
"36","1534","5622","1981.0",3973,"","-"
"36","1534","5622","1982.0",3500,"","-"
"36","1534","5622","1983.0",3868,"","-"
"36","1534","5622","1984.0",3269,"","-"
"36","1534","5622","1985.0",4495,"","-"
"36","1534","5622","1986.0",2927,"","-"
"36","1534","5622","1987.0",3631,"","-"
"36","1534","5622","1988.0",5661,"","-"
"36","1534","5622","1989.0",14103,"","-"
"36","1534","5622","1990.0",15901,"","-"
"36","1534","5622","1991.0",7504,"","-"
"36","1534","5622","1992.0",13052,"","-"
"36","1534","5622","1993.0",8159,"","-"
"36","1534","5622","1994.0",21961,"","-"
"36","1534","5622","1995.0",21971,"","-"
"36","1534","5622","1996.0",12960,"","-"
"36","1534","5622","1997.0",13703,"","-"
"36","1534","5622","1998.0",12527,"","-"
"36","1534","5622","1999.0",10577,"","-"
"36","1534","5622","2000.0",20459,"","-"
"36","1534","5622","2001.0",16750,"","-"
"36","1534","5622","2002.0",20919,"","-"
"36","1534","5622","2003.0",12825,"","-"
"36","1534","5622","2004.0",16705,"","-"
"36","1534","5622","2005.0",18988,"","-"
"36","1534","5622","2006.0",27772,"","-"
"36","1534","5622","2007.0",29620,"","-"
"36","1534","5622","2008.0",32947,"","-"
"36","1534","5622","2009.0",36575,"","-"
"36","1534","5622","2010.0",53569,"","-"
"36","1534","5622","2011.0",41852,"","-"
"36","1534","5622","2012.0",44139,"","-"
"36","1534","5622","2013.0",35751,"","-"
"36","1534","5622","2014.0",53230,"","-"
"36","1534","5622","2015.0",47398,"","-"
"36","1534","5622","2016.0",49584,"","-"
"36","1534","5622","2017.0",34322,"","-"
"36","1534","5637","1961.0",0.10266,"I","i"
"36","1534","5637","1962.0",0.105484,"I","i"
"36","1534","5637","1963.0",0.119123,"I","i"
"36","1534","5637","1964.0",0.114353,"I","i"
"36","1534","5637","1965.0",0.127,"I","i"
"36","1534","5637","1966.0",0.145478,"I","i"
"36","1534","5637","1967.0",0.170922,"I","i"
"36","1534","5637","1968.0",0.123893,"I","i"
"36","1534","5637","1969.0",0.118818,"I","i"
"36","1534","5637","1970.0",0.126579,"I","i"
"36","1534","5637","1971.0",0.177201,"I","i"
"36","1534","5637","1972.0",0.173358,"I","i"
"36","1534","5637","1973.0",0.206454,"I","i"
"36","1534","5637","1974.0",0.490719,"I","i"
"36","1534","5637","1975.0",0.411532,"I","i"
"36","1534","5637","1976.0",0.261837,"I","i"
"36","1534","5637","1977.0",0.29532,"I","i"
"36","1534","5637","1978.0",0.452933,"I","i"
"36","1534","5637","1979.0",0.405691,"I","i"
"36","1534","5637","1980.0",0.447376,"I","i"
"36","1534","5637","1981.0",0.494708,"I","i"
"36","1534","5637","1982.0",0.447284,"I","i"
"36","1534","5637","1983.0",0.359413,"I","i"
"36","1534","5637","1984.0",0.387047,"I","i"
"36","1534","5637","1985.0",0.352964,"I","i"
"36","1534","5637","1986.0",0.293551,"I","i"
"36","1534","5637","1987.0",0.295612,"I","i"
"36","1534","5637","1988.0",0.367144,"I","i"
"36","1534","5637","1989.0",0.506355,"I","i"
"36","1534","5637","1990.0",0.400075,"I","i"
"36","1534","5637","1991.0",0.388869,"I","i"
"36","1534","5637","1992.0",0.430092,"I","i"
"36","1534","5637","1993.0",0.375524,"I","i"
"36","1534","5637","1994.0",0.319201,"I","i"
"36","1534","5637","1995.0",0.46369,"I","i"
"36","1534","5637","1996.0",0.51199,"I","i"
"36","1534","5637","1997.0",0.501721,"I","i"
"36","1534","5637","1998.0",0.585429,"I","i"
"36","1534","5637","1999.0",0.564137,"I","i"
"36","1534","5637","2000.0",0.466132,"I","i"
"36","1534","5637","2001.0",0.485817,"I","i"
"36","1534","5637","2002.0",0.58786,"I","i"
"36","1534","5637","2003.0",0.568862,"I","i"
"36","1534","5637","2004.0",0.576531,"I","i"
"36","1534","5637","2005.0",0.670244,"I","i"
"36","1534","5637","2006.0",0.909633,"I","i"
"36","1534","5637","2007.0",0.936897,"I","i"
"36","1534","5637","2008.0",0.911145,"I","i"
"36","1534","5637","2009.0",0.852703,"I","i"
"36","1534","5637","2010.0",1.329025,"I","i"
"36","1534","5637","2011.0",1.314695,"I","i"
"36","1534","5637","2012.0",1.161064,"I","i"
"36","1534","5637","2013.0",1.398818,"I","i"
"36","1534","5637","2014.0",1.419429,"I","i"
"36","1534","5637","2015.0",1.491207,"I","i"
"36","1534","5637","2016.0",1.360889,"I","i"
"36","1534","5637","2017.0",1.187612,"I","i"
"36","1534","5910","1961.0",900,"","-"
"36","1534","5910","1962.0",800,"","-"
"36","1534","5910","1963.0",1000,"","-"
"36","1534","5910","1964.0",400,"","-"
"36","1534","5910","1965.0",0,"","-"
"36","1534","5910","1966.0",51,"","-"
"36","1534","5910","1967.0",0,"","-"
"36","1534","5910","1968.0",0,"","-"
"36","1534","5910","1969.0",0,"","-"
"36","1534","5910","1970.0",0,"","-"
"36","1534","5910","1971.0",0,"","-"
"36","1534","5910","1972.0",0,"","-"
"36","1534","5910","1973.0",0,"","-"
"36","1534","5910","1974.0",0,"","-"
"36","1534","5910","1975.0",0,"","-"
"36","1534","5910","1976.0",0,"","-"
"36","1534","5910","1977.0",0,"","-"
"36","1534","5910","1978.0",0,"","-"
"36","1534","5910","1979.0",124,"","-"
"36","1534","5910","1980.0",248,"","-"
"36","1534","5910","1981.0",506,"","-"
"36","1534","5910","1982.0",27,"","-"
"36","1534","5910","1983.0",99,"","-"
"36","1534","5910","1984.0",1,"","-"
"36","1534","5910","1985.0",16,"","-"
"36","1534","5910","1986.0",26,"","-"
"36","1534","5910","1987.0",209,"","-"
"36","1534","5910","1988.0",500,"","-"
"36","1534","5910","1989.0",496,"","-"
"36","1534","5910","1990.0",2,"","-"
"36","1534","5910","1991.0",310,"","-"
"36","1534","5910","1992.0",34,"","-"
"36","1534","5910","1993.0",230,"","-"
"36","1534","5910","1994.0",1188,"","-"
"36","1534","5910","1995.0",2400,"","-"
"36","1534","5910","1996.0",3911,"","-"
"36","1534","5910","1997.0",4478,"","-"
"36","1534","5910","1998.0",7321,"","-"
"36","1534","5910","1999.0",4920,"","-"
"36","1534","5910","2000.0",11502,"","-"
"36","1534","5910","2001.0",18187,"","-"
"36","1534","5910","2002.0",14338,"","-"
"36","1534","5910","2003.0",13194,"","-"
"36","1534","5910","2004.0",9965,"","-"
"36","1534","5910","2005.0",4641,"","-"
"36","1534","5910","2006.0",8659,"","-"
"36","1534","5910","2007.0",585,"","-"
"36","1534","5910","2008.0",970,"","-"
"36","1534","5910","2009.0",799,"","-"
"36","1534","5910","2010.0",1016,"","-"
"36","1534","5910","2011.0",411,"","-"
"36","1534","5910","2012.0",462,"","-"
"36","1534","5910","2013.0",453,"","-"
"36","1534","5910","2014.0",801,"","-"
"36","1534","5910","2015.0",688,"","-"
"36","1534","5910","2016.0",250,"","-"
"36","1534","5910","2017.0",410,"","-"
"36","1534","5922","1961.0",155,"","-"
"36","1534","5922","1962.0",141,"","-"
"36","1534","5922","1963.0",134,"","-"
"36","1534","5922","1964.0",52,"","-"
"36","1534","5922","1965.0",0,"","-"
"36","1534","5922","1966.0",10,"","-"
"36","1534","5922","1967.0",0,"","-"
"36","1534","5922","1968.0",0,"","-"
"36","1534","5922","1969.0",0,"","-"
"36","1534","5922","1970.0",0,"","-"
"36","1534","5922","1971.0",0,"","-"
"36","1534","5922","1972.0",0,"","-"
"36","1534","5922","1973.0",0,"","-"
"36","1534","5922","1974.0",0,"","-"
"36","1534","5922","1975.0",0,"","-"
"36","1534","5922","1976.0",0,"","-"
"36","1534","5922","1977.0",0,"","-"
"36","1534","5922","1978.0",0,"","-"
"36","1534","5922","1979.0",62,"","-"
"36","1534","5922","1980.0",78,"","-"
"36","1534","5922","1981.0",168,"","-"
"36","1534","5922","1982.0",18,"","-"
"36","1534","5922","1983.0",38,"","-"
"36","1534","5922","1984.0",1,"","-"
"36","1534","5922","1985.0",9,"","-"
"36","1534","5922","1986.0",16,"","-"
"36","1534","5922","1987.0",107,"","-"
"36","1534","5922","1988.0",386,"","-"
"36","1534","5922","1989.0",424,"","-"
"36","1534","5922","1990.0",2,"","-"
"36","1534","5922","1991.0",100,"","-"
"36","1534","5922","1992.0",35,"","-"
"36","1534","5922","1993.0",102,"","-"
"36","1534","5922","1994.0",753,"","-"
"36","1534","5922","1995.0",1768,"","-"
"36","1534","5922","1996.0",3840,"","-"
"36","1534","5922","1997.0",4061,"","-"
"36","1534","5922","1998.0",5655,"","-"
"36","1534","5922","1999.0",4093,"","-"
"36","1534","5922","2000.0",9608,"","-"
"36","1534","5922","2001.0",14447,"","-"
"36","1534","5922","2002.0",12457,"","-"
"36","1534","5922","2003.0",11797,"","-"
"36","1534","5922","2004.0",8661,"","-"
"36","1534","5922","2005.0",4423,"","-"
"36","1534","5922","2006.0",7786,"","-"
"36","1534","5922","2007.0",821,"","-"
"36","1534","5922","2008.0",1076,"","-"
"36","1534","5922","2009.0",1034,"","-"
"36","1534","5922","2010.0",2203,"","-"
"36","1534","5922","2011.0",824,"","-"
"36","1534","5922","2012.0",652,"","-"
"36","1534","5922","2013.0",700,"","-"
"36","1534","5922","2014.0",752,"","-"
"36","1534","5922","2015.0",665,"","-"
"36","1534","5922","2016.0",629,"","-"
"36","1534","5922","2017.0",585,"","-"
"36","1534","5937","1961.0",0.172222,"I","i"
"36","1534","5937","1962.0",0.17625,"I","i"
"36","1534","5937","1963.0",0.134,"I","i"
"36","1534","5937","1964.0",0.13,"I","i"
"36","1534","5937","1966.0",0.196078,"I","i"
"36","1534","5937","1979.0",0.5,"I","i"
"36","1534","5937","1980.0",0.314516,"I","i"
"36","1534","5937","1981.0",0.332016,"I","i"
"36","1534","5937","1982.0",0.666667,"I","i"
"36","1534","5937","1983.0",0.383838,"I","i"
"36","1534","5937","1984.0",1,"I","i"
"36","1534","5937","1985.0",0.5625,"I","i"
"36","1534","5937","1986.0",0.615385,"I","i"
